cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
21	CDKN1C	1.70152423491917	0.613	0.007	0.606	0	0
21	CD86	1.69692447219291	0.705	0.037	0.668	0	0
21	MTSS1	1.68779471011757	0.781	0.108	0.673	0	0
21	CLEC12A	1.66907243140373	0.702	0.073	0.629	0	0
21	CDKN1A	1.66192932714237	0.585	0.056	0.529	0	0
21	LYN	1.61819335124686	0.743	0.122	0.621	0	0
21	HK3	1.57147230862837	0.69	0.016	0.674	0	0
21	LILRA2	1.53575863966275	0.687	0.074	0.613	0	0
21	FAM110A	1.49828230155156	0.634	0.085	0.549	0	0
21	APOBEC3A	1.49364197304357	0.382	0.018	0.364	0	0
21	RHOB	1.48637707406354	0.644	0.088	0.556	0	0
21	SLC2A6	1.4736381197654	0.616	0.043	0.573	0	0
21	MPEG1	1.47306903512529	0.702	0.065	0.637	0	0
21	FCGR2A	1.46268579440693	0.603	0.036	0.567	0	0
21	CTSL	1.43316939149575	0.55	0.023	0.527	0	0
21	CD300E	1.35683550172358	0.565	0.021	0.544	0	0
21	SLC31A2	1.33014283095588	0.562	0.053	0.509	0	0
21	ADGRE2	1.31151493475567	0.565	0.048	0.517	0	0
21	IGSF6	1.31149699211529	0.58	0.051	0.529	0	0
21	C1QA	1.28264712723796	0.237	0.003	0.234	0	0
21	FAM49A	1.27952691153899	0.611	0.048	0.563	0	0
21	STX11	1.25823324533721	0.606	0.057	0.549	0	0
21	CDH23	1.24835557517131	0.534	0.013	0.521	0	0
21	FPR1	1.20414331293157	0.522	0.036	0.486	0	0
21	GPBAR1	1.17282918503051	0.461	0.012	0.449	0	0
21	ITGAX	1.14845173228481	0.542	0.042	0.5	0	0
21	SIDT2	1.14484329530023	0.56	0.06	0.5	0	0
21	TGFBI	1.13183363855175	0.542	0.046	0.496	0	0
21	CD300C	1.10021482601575	0.514	0.024	0.49	0	0
21	SCIMP	1.08009006859277	0.491	0.032	0.459	0	0
21	ALOX5	1.05861938207226	0.532	0.058	0.474	0	0
21	SLC43A2	1.05782605055076	0.517	0.054	0.463	0	0
21	RXRA	1.02585620799405	0.496	0.049	0.447	0	0
21	RAB31	1.00887141201884	0.486	0.05	0.436	0	0
21	MAFB	1.00756913723317	0.448	0.016	0.432	0	0
21	CPPED1	1.53310017480275	0.768	0.146	0.622	3.77020291981343e-305	7.41862828531688e-301
21	S100A11	3.23281108327988	1	0.403	0.597	9.5168062537724e-304	1.8726219665548e-299
21	CD300LF	1.06674801799798	0.501	0.059	0.442	7.64030247073953e-303	1.50338231716742e-298
21	RNF144B	1.1974359086483	0.496	0.057	0.439	1.81280527257054e-299	3.56705693483706e-295
21	CTSS	3.28435935090088	0.997	0.423	0.574	1.72621323414976e-294	3.39666978083647e-290
21	TIMP1	3.124355729002	0.969	0.334	0.635	4.41511270266857e-293	8.68761726504096e-289
21	RHOC	1.2333986595986	0.626	0.093	0.533	2.51967315709907e-278	4.95796087122383e-274
21	TBXAS1	1.63225457943174	0.812	0.19	0.622	2.24379689823594e-277	4.41511915665885e-273
21	BID	1.81734109367952	0.888	0.247	0.641	2.38504067563096e-275	4.69304453743905e-271
21	THEMIS2	1.47346076252742	0.794	0.161	0.633	1.0831508536814e-274	2.13131593478888e-270
21	ABI3	1.3763808561835	0.7	0.119	0.581	1.78892902367564e-264	3.52007563988656e-260
21	ASAH1	2.23208885193793	0.972	0.399	0.573	4.27301548012533e-264	8.40801256024261e-260
21	UNC119	1.4958281580013	0.791	0.171	0.62	3.81556665702316e-263	7.50789051102447e-259
21	SAT1	3.39793178235421	0.997	0.534	0.463	1.03664579024442e-260	2.03980792146394e-256
21	NAAA	1.82373874059004	0.779	0.181	0.598	1.19776398927673e-258	2.35684020169983e-254
21	PSAP	3.48197736442402	1	0.663	0.337	5.15401143772405e-256	1.01415483060096e-251
21	LYST	1.50579232100205	0.852	0.201	0.651	1.46064600090297e-252	2.87411313597677e-248
21	PRAM1	1.32611480363094	0.697	0.138	0.559	6.60360137136147e-250	1.2993906418428e-245
21	POU2F2	1.49803257589794	0.768	0.167	0.601	1.17430470593382e-248	2.31067936986598e-244
21	FTH1	2.89204801331292	1	0.995	0.005	4.47173832624314e-245	8.79903950454863e-241
21	FTL	2.88602130426512	1	0.993	0.00700000000000001	4.62185468250442e-239	9.09442345876394e-235
21	IL3RA	1.34521963834406	0.455	0.06	0.395	1.67765185264387e-235	3.30111555044734e-231
21	VSIR	2.16461493149111	0.947	0.418	0.529	8.69412896299392e-232	1.71074375604831e-227
21	CUX1	2.20054029333534	0.87	0.308	0.562	1.07061095600261e-231	2.10664117812633e-227
21	ANXA5	1.79931581434409	0.934	0.338	0.596	2.71107118662372e-231	5.33457477391949e-227
21	RGS2	1.29454113832878	0.746	0.157	0.589	5.90431508436907e-230	1.1617920791513e-225
21	IFITM3	2.84810707267187	0.972	0.532	0.44	8.90678728244707e-229	1.75258853356711e-224
21	OAZ1	1.7160956230036	0.997	0.925	0.072	1.50169103660332e-225	2.95487745272436e-221
21	ANXA2	1.9421564732412	0.936	0.333	0.603	9.8356156883406e-224	1.93535409899478e-219
21	TMEM176B	1.21943859172097	0.303	0.027	0.276	8.82485776035675e-222	1.7364672615054e-217
21	TCIRG1	1.70092870960473	0.901	0.293	0.608	3.65290051003126e-221	7.18781233358852e-217
21	CASP1	1.62241441205384	0.847	0.245	0.602	2.69147628102076e-220	5.29601787816456e-216
21	PTPN6	1.93317807646441	0.969	0.472	0.497	8.05168854785037e-216	1.58433075556052e-211
21	S100A4	2.17847142231264	1	0.811	0.189	6.55346137915449e-214	1.28952459557623e-209
21	LGALS1	1.56124207698245	0.964	0.321	0.643	1.14894315972344e-205	2.26077545538781e-201
21	SLC16A3	1.02339562297098	0.511	0.085	0.426	2.47991412199837e-204	4.87972701785619e-200
21	S100A6	2.09043100772076	1	0.813	0.187	7.59449974676445e-202	1.49436971517084e-197
21	JPT1	1.77427226619003	0.888	0.335	0.553	2.73011417064795e-201	5.37204565358398e-197
21	ATP6V0C	1.74895663754479	0.99	0.612	0.378	1.03804860830376e-200	2.04256824655931e-196
21	NPC2	1.84288158703285	0.952	0.453	0.499	7.4181452768415e-199	1.4596684461241e-194
21	MYD88	1.48765524242024	0.74	0.203	0.537	1.54332151254011e-196	3.03679374022517e-192
21	ACTB	1.38643481590954	1	1	0	1.73423386510231e-195	3.41245197636181e-191
21	ARPC3	1.36819265863682	0.997	0.916	0.081	1.55089197627547e-192	3.05169014171724e-188
21	ZFAND5	1.24233757781896	0.69	0.169	0.521	1.91050106274484e-190	3.75929294116303e-186
21	ARRB2	1.64633765389438	0.949	0.471	0.478	2.364440217957e-190	4.65250901687398e-186
21	VASP	1.51935327120447	0.842	0.286	0.556	3.41709208315137e-190	6.72381209201694e-186
21	MNDA	1.03706854571997	0.494	0.078	0.416	4.21483767755195e-188	8.29353609811898e-184
21	IFITM2	2.04090215921349	0.992	0.791	0.201	1.49620270076303e-187	2.94407805429142e-183
21	NFKBIZ	1.60254717737181	0.779	0.234	0.545	3.27685162805859e-185	6.44786094853088e-181
21	PYCARD	1.57164663145266	0.941	0.426	0.515	1.09772677821259e-184	2.15999698148892e-180
21	CD83	1.29074640816999	0.583	0.115	0.468	3.02989687302035e-184	5.96192807704213e-180
21	NEAT1	1.97521625511653	0.975	0.549	0.426	2.07602817662833e-182	4.08500064315157e-178
21	MYL6	1.3586702538847	1	0.951	0.049	3.43019884402022e-182	6.74960226537859e-178
21	SH3BP2	1.03554918252389	0.578	0.113	0.465	1.20051478593663e-179	2.36225294428751e-175
21	ALDOA	1.71771770781342	0.969	0.628	0.341	2.99423832618235e-179	5.89176275442901e-175
21	CMTM6	1.74577284202672	0.891	0.387	0.504	4.85004413341797e-179	9.54343184132653e-175
21	RNH1	1.54497067134886	0.911	0.399	0.512	1.17809146748779e-174	2.31813058057573e-170
21	CSTB	1.71343716732195	0.954	0.537	0.417	4.53256292371833e-174	8.91872406500056e-170
21	NINJ1	1.36776314282424	0.697	0.186	0.511	7.17575063136022e-172	1.41197245173275e-167
21	DUSP1	1.33754425353375	0.903	0.338	0.565	1.98226816155255e-166	3.90050906148695e-162
21	RNF149	1.43111916213333	0.845	0.313	0.532	3.88383833400829e-164	7.64222868982811e-160
21	TKT	1.54856926558961	0.975	0.553	0.422	9.32003352074541e-164	1.83390299587707e-159
21	CARD16	1.38800461285244	0.875	0.335	0.54	2.13503322817078e-162	4.20110488307164e-158
21	RNASET2	1.44186175668332	0.972	0.62	0.352	2.47725785577924e-159	4.8745002828168e-155
21	SMAP2	1.12148991238736	0.674	0.176	0.498	3.74188405772077e-158	7.36290526037716e-154
21	VMP1	1.3712718722086	0.756	0.254	0.502	3.85876968499073e-158	7.59290110915626e-154
21	C15orf39	1.07984955569596	0.58	0.139	0.441	3.51906724432604e-157	6.92446861666034e-153
21	RHOG	1.48077545905126	0.947	0.576	0.371	3.03781537069641e-156	5.97750930491932e-152
21	MAPKAPK3	1.30044135493818	0.771	0.276	0.495	1.35498579631649e-153	2.66620555141195e-149
21	SYNGR2	1.45728330885871	0.921	0.491	0.43	4.94163034561294e-153	9.72364603106258e-149
21	SH3BGRL3	1.24554301097109	1	0.963	0.037	1.69042302655159e-151	3.32624538934556e-147
21	INSIG1	1.27937145228214	0.69	0.206	0.484	2.3766953671946e-150	4.67662347402881e-146
21	FKBP1A	1.38963460604566	0.944	0.62	0.324	2.92461081937378e-147	5.75475670928179e-143
21	EMP3	1.48203010948664	0.995	0.74	0.255	8.89628073825546e-147	1.75052116086653e-142
21	HLA-DPA1	1.48756578355014	0.987	0.591	0.396	1.53706241270101e-146	3.02447770947177e-142
21	RGS19	1.28585173164305	0.835	0.329	0.506	3.01382518969663e-144	5.93030382576607e-140
21	S100A10	1.49861145566434	0.992	0.64	0.352	1.19689105505884e-142	2.35512252903928e-138
21	TMSB4X	1.039726773582	1	0.989	0.011	4.0102978282124e-141	7.89106303657354e-137
21	CTSB	1.22953172764681	0.804	0.304	0.5	1.21675436898445e-140	2.3942075718507e-136
21	SRGN	1.3279523407138	1	0.796	0.204	1.3981112701401e-136	2.75106354625468e-132
21	GRK2	1.19881928032483	0.758	0.269	0.489	1.10610681794935e-135	2.17648638567893e-131
21	CTSC	1.56191802628463	0.888	0.455	0.433	1.67124446701337e-135	3.2885077377422e-131
21	RAB24	1.17629575229317	0.746	0.263	0.483	1.93969715392961e-134	3.81674208978729e-130
21	MYO1F	1.01786024925599	0.809	0.268	0.541	7.47604115472129e-134	1.47106061801451e-129
21	GABARAP	1.13646869544257	0.99	0.816	0.174	4.52395996181707e-133	8.90179601686745e-129
21	TSPO	1.31835614902501	0.969	0.637	0.332	3.904409341068e-132	7.6827062604195e-128
21	SEC14L1	1.02020588969919	0.646	0.195	0.451	6.90407532979474e-132	1.35851490264371e-127
21	CPVL	1.03423732016562	0.534	0.135	0.399	9.49253174168118e-132	1.86784547081061e-127
21	AMPD2	1.01902933017997	0.595	0.173	0.422	7.5788386443546e-128	1.49128808004965e-123
21	TNFSF13B	1.04653061770878	0.651	0.201	0.45	5.26912179349271e-126	1.03680509530556e-121
21	ARPC2	1.06224112886724	0.975	0.867	0.108	1.49116429487305e-125	2.93416398302171e-121
21	HLA-DRB1	1.23507420060922	0.975	0.543	0.432	1.55061704156685e-125	3.05114915269109e-121
21	C1orf162	1.24936281874438	0.855	0.383	0.472	2.56146502095611e-125	5.04019472173533e-121
21	SELPLG	1.20952225755928	0.903	0.427	0.476	2.41758465910725e-123	4.75708133372534e-119
21	ATP6V0B	1.15859100398479	0.926	0.523	0.403	9.12785573903443e-121	1.7960881737698e-116
21	ARPC5	1.15994930341186	0.936	0.622	0.314	1.80700825534205e-120	3.55565014403654e-116
21	HSBP1	1.19495438741086	0.809	0.355	0.454	1.81055700777156e-118	3.5626330241921e-114
21	CALM2	1.31748510024622	0.964	0.788	0.176	5.84229011844168e-118	1.14958742660577e-113
21	ADGRE5	1.2493537181711	0.817	0.352	0.465	6.88212803217743e-118	1.35419633289155e-113
21	GNG5	1.13712184820803	0.941	0.675	0.266	2.78893461190192e-110	5.48778663583942e-106
21	LGALS9	1.0394580861547	0.656	0.235	0.421	9.07567924486799e-110	1.78582140501267e-105
21	CYTIP	1.18932240535104	0.878	0.449	0.429	1.62402691393731e-109	3.19559775855444e-105
21	NAP1L1	1.11105133338726	0.969	0.657	0.312	1.02367510474251e-108	2.01428550360183e-104
21	RAB10	1.11560720305791	0.73	0.306	0.424	3.02523382961311e-108	5.95275260652971e-104
21	POLD4	1.29052022413393	0.822	0.422	0.4	7.04253911933976e-108	1.38576042251248e-103
21	HCLS1	1.05673051758692	0.959	0.73	0.229	8.27440296821187e-108	1.62815427205505e-103
21	LRRFIP1	1.20685773193119	0.875	0.478	0.397	1.69388989480544e-107	3.33306714600866e-103
21	ATG3	1.19256095868003	0.746	0.335	0.411	1.777813346999e-107	3.49820332288993e-103
21	DRAP1	1.09944605508911	0.924	0.568	0.356	1.36997142184592e-105	2.69569276676622e-101
21	LTA4H	1.27853457856556	0.819	0.417	0.402	1.44743955131341e-105	2.8481268051194e-101
21	ITM2B	1.21907361947838	0.959	0.752	0.207	3.14572953056255e-105	6.18985199728793e-101
21	PGK1	1.07338812682927	0.949	0.737	0.212	2.71947880273272e-100	5.35111844013718e-96
21	ARPC1B	1.01319332320417	0.799	0.357	0.442	6.32216677729076e-100	1.2440127567675e-95
21	HLA-DRB5	1.1871022597597	0.929	0.476	0.453	7.97849286708008e-100	1.56992804145535e-95
21	GLUL	1.23518368988091	0.845	0.398	0.447	1.83504945232817e-99	3.61082680734614e-95
21	MYO1G	1.0345100509344	0.814	0.379	0.435	4.23275545965256e-96	8.32879291795835e-92
21	ANXA4	1.06726770399283	0.606	0.223	0.383	7.19456225584827e-93	1.41567401508326e-88
21	MT2A	1.54636975333764	0.837	0.468	0.369	1.65127420627041e-84	3.24921225567828e-80
21	STK17B	1.00497602482947	0.86	0.51	0.35	7.10300737866201e-81	1.39765876189932e-76
21	TUBA1A	1.05994120154392	0.896	0.599	0.297	3.18720156992318e-80	6.27145652913784e-76
21	LY6E	1.08016625959071	0.908	0.668	0.24	9.18274029886326e-75	1.80688780860732e-70
28	CXCL12	6.31206235530732	0.657	0.001	0.656	0	0
28	FABP4	5.44241863744007	0.629	0.001	0.628	0	0
28	C1QB	4.98416565079907	0.457	0.003	0.454	0	0
28	C1QC	4.82147223436681	0.486	0.002	0.484	0	0
28	VCAM1	4.112811324502	0.8	0.003	0.797	0	0
28	IGFBP5	3.33342240951496	0.343	0	0.343	0	0
28	CD5L	3.30067388113001	0.429	0.001	0.428	0	0
28	TF	3.21721257850436	0.286	0	0.286	0	0
28	FRZB	2.80055093351503	0.286	0	0.286	0	0
28	PLPP3	2.62269364560919	0.486	0.003	0.483	0	0
28	NNMT	2.44311943120297	0.4	0.001	0.399	0	0
28	CCL2	2.4242113132438	0.343	0.001	0.342	0	0
28	CCL18	2.22716246249755	0.2	0	0.2	0	0
28	LPL	2.21500968903994	0.343	0.001	0.342	0	0
28	FMO2	2.18886445227938	0.257	0	0.257	0	0
28	ESM1	2.17563274043968	0.257	0.001	0.256	0	0
28	MGP	2.16914437496558	0.257	0.001	0.256	0	0
28	ALPL	2.15666025799809	0.314	0.001	0.313	0	0
28	COL1A2	2.13267313352684	0.257	0	0.257	0	0
28	DCN	2.09540917634118	0.286	0	0.286	0	0
28	C1S	2.03539096353306	0.286	0.001	0.285	0	0
28	SDC3	1.98420616927425	0.4	0.001	0.399	0	0
28	ADGRL4	1.95558981523392	0.257	0	0.257	0	0
28	CALD1	1.88822262388101	0.286	0.002	0.284	0	0
28	OLFML3	1.83274716084583	0.286	0.001	0.285	0	0
28	FABP3	1.82749491440737	0.229	0	0.229	0	0
28	TNC	1.80869695358517	0.2	0	0.2	0	0
28	TMEM37	1.8010729351687	0.4	0	0.4	0	0
28	NR2F1	1.77971915748283	0.286	0	0.286	0	0
28	TIMD4	1.75911797112567	0.257	0.001	0.256	0	0
28	C7	1.73020814457268	0.229	0	0.229	0	0
28	SLCO2B1	1.71117494136367	0.314	0	0.314	0	0
28	LILRB5	1.62037979647797	0.2	0.001	0.199	0	0
28	KDR	1.61494147922311	0.229	0	0.229	0	0
28	FMO3	1.58545303909932	0.229	0	0.229	0	0
28	SPARCL1	1.57465485358981	0.257	0	0.257	0	0
28	LYVE1	1.56316171508966	0.229	0	0.229	0	0
28	NTRK2	1.52009836234456	0.229	0	0.229	0	0
28	LUM	1.49454538834396	0.2	0	0.2	0	0
28	STAB2	1.47571522962618	0.2	0	0.2	0	0
28	CHL1	1.46603982038582	0.286	0.001	0.285	0	0
28	FN1	1.46078072296222	0.2	0.001	0.199	0	0
28	NRP2	1.40167027758079	0.286	0.002	0.284	0	0
28	TNS2	1.37310813095559	0.257	0.001	0.256	0	0
28	BGN	1.37025607967608	0.257	0	0.257	0	0
28	ISLR	1.32061083257337	0.229	0	0.229	0	0
28	RBP1	1.3038489955311	0.229	0	0.229	0	0
28	MYO10	1.25818508949232	0.314	0.002	0.312	0	0
28	ABCA8	1.23982243226247	0.2	0	0.2	0	0
28	PPARG	1.19327456173766	0.257	0	0.257	0	0
28	LAMA4	1.16341084598021	0.229	0	0.229	0	0
28	NUPR1	1.16303242463109	0.286	0	0.286	0	0
28	ANGPTL4	1.13924332814296	0.229	0	0.229	0	0
28	PAPPA	1.13169498522005	0.229	0	0.229	0	0
28	RND3	1.09905767189747	0.229	0	0.229	0	0
28	DDR2	1.07490796632259	0.2	0.001	0.199	7.31134961561162e-303	1.4386542638639e-298
28	ACVRL1	1.0185049120676	0.229	0.001	0.228	7.44489635309989e-299	1.46493225539947e-294
28	CP	2.49930988937128	0.286	0.002	0.284	1.18944087677601e-287	2.34046281323215e-283
28	C1QA	4.28536403994521	0.457	0.005	0.452	5.91187460739557e-283	1.16327956649723e-278
28	CCDC80	1.25024422335031	0.286	0.002	0.284	2.49394769283146e-276	4.90734087518445e-272
28	ENPEP	1.08946344481185	0.229	0.001	0.228	1.00568658570675e-263	1.97888949469518e-259
28	APOE	3.29946455055599	0.514	0.008	0.506	2.74409042288845e-245	5.3995467251176e-241
28	EPAS1	1.28242190734759	0.286	0.002	0.284	1.50380719089745e-243	2.95904140952891e-239
28	PDK4	2.18332429361459	0.429	0.006	0.423	5.4618840697577e-231	1.07473492840622e-226
28	MRC1	1.72129628031246	0.286	0.002	0.284	1.0431236097512e-230	2.05255432690744e-226
28	RAMP2	1.63800763691475	0.2	0.001	0.199	2.55389399497421e-210	5.02529721391076e-206
28	COL14A1	1.49001619271661	0.229	0.002	0.227	1.13648301074539e-200	2.23625762024371e-196
28	A2M	1.99705713378488	0.343	0.004	0.339	8.18306583450037e-200	1.61018186425464e-195
28	GPX3	1.92960999663964	0.343	0.004	0.339	1.22914152969205e-195	2.41858178797504e-191
28	NRP1	2.03154657398001	0.343	0.005	0.338	2.50977407939187e-171	4.93848245601939e-167
28	IGFBP4	1.64334197198967	0.314	0.004	0.31	4.0724031663313e-163	8.01326771039009e-159
28	CAVIN3	1.07053060988861	0.257	0.003	0.254	3.75987843612921e-160	7.39831279877144e-156
28	IGF2.1	1.1197223512789	0.2	0.002	0.198	4.80455066260405e-158	9.45391433880598e-154
28	CYP1B1	1.92553485774652	0.343	0.005	0.338	1.06226556390855e-157	2.09021995010285e-153
28	AXL	1.40652802203317	0.257	0.003	0.254	5.59831793269878e-156	1.10158101961714e-151
28	SASH1	1.39860793060743	0.257	0.003	0.254	9.08242880971589e-149	1.78714951688779e-144
28	CLEC4G	2.43585562888791	0.314	0.005	0.309	5.33659763113462e-148	1.05008231587836e-143
28	BTNL9	2.49608690918664	0.2	0.002	0.198	4.25633232704144e-145	8.37518511991944e-141
28	FAM167B	1.42673115646114	0.286	0.004	0.282	2.7200249599944e-141	5.35219311378098e-137
28	RAI14	1.49665895539123	0.343	0.006	0.337	3.00990295261792e-136	5.92258603986628e-132
28	FOLR2	2.07291006435953	0.314	0.005	0.309	6.34266845219897e-132	1.24804687133919e-127
28	CTSL	2.76578122500848	0.686	0.028	0.658	8.67789211415035e-125	1.70754883130137e-120
28	GGT5	2.06193338306794	0.286	0.005	0.281	9.01211518905909e-125	1.77331390575116e-120
28	CTGF	1.6611667180241	0.229	0.003	0.226	6.88203264247914e-119	1.35417756306062e-114
28	RARRES2	2.25099414361622	0.286	0.005	0.281	1.16454257490396e-112	2.29147042463852e-108
28	ADCY4	1.15945168848045	0.2	0.003	0.197	3.14536539393894e-108	6.18913548565365e-104
28	RNASE1	3.11621755275014	0.543	0.021	0.522	1.15486270308113e-103	2.27242334085273e-99
28	IFI27	1.810634807672	0.257	0.005	0.252	3.95542396530887e-102	7.78308773653826e-98
28	MSR1	1.06126929865188	0.2	0.003	0.197	4.28193867995228e-97	8.42557074054211e-93
28	CLDN5	1.47124791032682	0.229	0.004	0.225	1.76489436332577e-94	3.47278263871611e-90
28	RCN3	1.44771207820171	0.371	0.011	0.36	4.70841316483879e-93	9.26474458445329e-89
28	SELENOP	4.89106120186612	0.943	0.082	0.861	1.09907230777736e-89	2.16264458001351e-85
28	LGMN	3.84614398591376	0.771	0.054	0.717	1.39433436472989e-84	2.74363172947901e-80
28	MXRA8	1.36094121483472	0.229	0.005	0.224	1.24938895115894e-81	2.45842263919544e-77
28	PLA2G7	1.64132796744507	0.257	0.006	0.251	2.4845454919756e-76	4.88884016456039e-72
28	DNASE1L3	3.73037409590017	0.314	0.01	0.304	6.25940017729563e-71	1.23166217288646e-66
28	PDGFRB	1.29307572972497	0.2	0.004	0.196	7.14056838924322e-67	1.40504964195139e-62
28	NID1	1.14041980004075	0.257	0.007	0.25	1.84495514844483e-65	3.6303182455949e-61
28	TNFAIP6	1.89503973959482	0.229	0.006	0.223	2.22607196543596e-65	4.38024180638833e-61
28	MARCKS	2.07410399856405	0.543	0.034	0.509	7.17465747053833e-64	1.41175735047783e-59
28	TAGLN	2.06770795869263	0.286	0.009	0.277	3.44259658877231e-63	6.77399730772728e-59
28	SCN1B	1.13230700587179	0.2	0.005	0.195	9.23975499469447e-60	1.81810659030603e-55
28	DAB2	2.88991730057191	0.686	0.063	0.623	4.16844118858276e-57	8.2022417267743e-53
28	S100A13	1.63989102087943	0.343	0.015	0.328	6.15138800656024e-56	1.21040861805086e-51
28	OTOA	1.27320959146244	0.2	0.005	0.195	7.33658065417168e-56	1.44361897532136e-51
28	PLVAP	1.60964599269748	0.229	0.007	0.222	2.67394438137113e-55	5.26152035922398e-51
28	HNMT	2.20671225749908	0.486	0.033	0.453	5.13645957735889e-53	1.01070115103691e-48
28	MS4A6A	2.63155938084533	0.657	0.061	0.596	1.55106839222854e-51	3.0520372753881e-47
28	HMOX1	4.77038386160058	0.514	0.038	0.476	4.19945633297738e-51	8.26327022639959e-47
28	APOC1	4.3657308384542	0.543	0.046	0.497	3.58785662456705e-48	7.05982548016058e-44
28	SLC1A3	1.08560608560069	0.229	0.008	0.221	2.40322785575788e-45	4.72883145177478e-41
28	CD163	2.43370818906639	0.286	0.013	0.273	2.79206158600667e-45	5.49393958278533e-41
28	CHRDL1	1.35672706066291	0.286	0.014	0.272	2.33584654228643e-44	4.59624524125702e-40
28	STAB1	2.29713429822816	0.371	0.023	0.348	4.93460414801766e-44	9.70982058205436e-40
28	TIMP3	1.24144765857975	0.229	0.009	0.22	7.9309186634705e-42	1.56056686541109e-37
28	GPM6B	1.63269868748561	0.257	0.012	0.245	4.45280287150022e-41	8.76178021025099e-37
28	CXCL16	1.55800730446157	0.457	0.036	0.421	5.49862328200066e-41	1.08196410319927e-36
28	CSF1	1.24343507591075	0.343	0.021	0.322	3.05347125658815e-40	6.0083153915885e-36
28	KLF4	2.53194596149134	0.543	0.055	0.488	6.42706775107537e-40	1.2646541213791e-35
28	LRP1	1.71982110066304	0.4	0.033	0.367	3.54231930907172e-35	6.97022170446043e-31
28	MYL9	1.07508269252166	0.257	0.014	0.243	1.64011301296072e-34	3.22725037560281e-30
28	FCGRT	3.17489996378154	0.943	0.246	0.697	1.76470562664788e-34	3.47241126155503e-30
28	ID3	2.35041368915398	0.429	0.042	0.387	1.55870057151145e-31	3.06705511456309e-27
28	TMEM176A	1.18692018993278	0.286	0.019	0.267	3.25226675206098e-30	6.39948528803039e-26
28	CD36	3.13551437423386	0.571	0.081	0.49	3.52372195931243e-29	6.93362769933908e-25
28	ADAP2	1.49928329236703	0.257	0.017	0.24	4.65325685715483e-29	9.15621351782357e-25
28	FSTL1	2.07711331271613	0.286	0.021	0.265	4.93451993473974e-29	9.70965487558739e-25
28	MS4A7	3.26244710105291	0.486	0.06	0.426	5.1627002712154e-29	1.01586453236705e-24
28	SELENBP1	1.1408820614324	0.257	0.017	0.24	5.77521242357982e-29	1.1363885485878e-24
28	RHOB	3.01996831993515	0.6	0.094	0.506	9.52044398103448e-29	1.87333776214816e-24
28	SERPINF1	2.0439237752494	0.286	0.021	0.265	1.14824617618578e-28	2.25940400088075e-24
28	MAFB	1.37267159242938	0.286	0.021	0.265	7.86756559555424e-28	1.54810088223721e-23
28	EPHX1	2.44909786711601	0.343	0.031	0.312	8.13772355852385e-28	1.60125986461074e-23
28	PMP22	1.28608918342704	0.314	0.026	0.288	8.65223165456114e-28	1.702499622668e-23
28	ITSN1	1.21215545794616	0.229	0.014	0.215	6.43900888786528e-27	1.26700377886525e-22
28	LEPR	3.19599216359053	0.286	0.022	0.264	9.24457315976194e-27	1.81905466064636e-22
28	GNG11	1.63468198354664	0.343	0.035	0.308	3.20864511815287e-24	6.31365099898939e-20
28	DLC1	1.37676758643669	0.343	0.036	0.307	8.67397821175701e-24	1.70677869272743e-19
28	PCOLCE	2.28624897936167	0.257	0.02	0.237	9.22709301565106e-24	1.81561509268966e-19
28	DEPP1	3.01677316816762	0.257	0.02	0.237	1.35167444316692e-23	2.65968980181955e-19
28	PLPP1	1.13494528263508	0.343	0.036	0.307	1.6375131957197e-23	3.22213471521765e-19
28	TMEM176B	1.46330864659099	0.314	0.03	0.284	3.51037086575229e-23	6.90735675254077e-19
28	CCR1	1.20339986503156	0.2	0.013	0.187	2.80233362211878e-22	5.51415186824312e-18
28	MCOLN1	2.92756090088137	0.486	0.081	0.405	9.93743127098132e-22	1.95538835119099e-17
28	SOCS3	2.08199700203424	0.286	0.028	0.258	4.06508623909812e-21	7.99887019267337e-17
28	CD68	3.51206102449012	0.543	0.1	0.443	6.75593763392883e-21	1.32936584822818e-16
28	RBP7	1.49609954261367	0.257	0.023	0.234	7.18485035928082e-21	1.41376300519569e-16
28	VCAN	2.41769169214603	0.4	0.052	0.348	1.37282178452044e-20	2.70130142540087e-16
28	ICAM1	2.28335208589109	0.314	0.035	0.279	3.37417249485502e-20	6.63935921812623e-16
28	ID1	1.8257448404636	0.229	0.02	0.209	4.9752341556448e-19	9.78976824806228e-15
28	LMNA	3.18958716316307	0.571	0.13	0.441	8.01238550027435e-19	1.57659709488898e-14
28	IFI44L	1.32909717566133	0.314	0.038	0.276	9.40362343423474e-19	1.85035098315437e-14
28	MAF	1.18237696281289	0.343	0.044	0.299	2.29129034665154e-18	4.50857201510624e-14
28	EGR1	2.3855226075241	0.343	0.046	0.297	2.36090096027631e-18	4.64554481953569e-14
28	TSPAN4	1.92813636618552	0.514	0.106	0.408	3.11794699517222e-18	6.13518430240037e-14
28	FBN1	1.08486452357362	0.2	0.016	0.184	4.02363073527144e-18	7.91729819779362e-14
28	NPL	1.57241387462821	0.286	0.033	0.253	7.14086099677515e-18	1.40510721833545e-13
28	NPC2	2.17398977008726	0.886	0.458	0.428	1.65622058634948e-17	3.25894524775987e-13
28	FOSB	3.73929183180204	0.771	0.297	0.474	2.07019861309622e-17	4.07352981098944e-13
